Id	InstrumentId	InstrumentMapping	InstrumentMappingId	Isin	Isin_Status	Desc	Issuer	IssuerId	IssuerType	MarketId	ParValue	SecurityType	SecurityTypeStr	Status	StatusStr	TermCode	Ticker	Type	TypeStr	PriceMultiplier	ExternalId	ExternalSource	DeliveryMethod	Eligibility	ErrorMsg	ErrorFlag	DateStart	DateStop	DateSettl	DateSettl_Status	DateIssue	Currency	CurrencyStr	CurrencyDefaultFlag	Date	Country	Code	CodeType
T344	T344	"ALL.CM_INSTRUMENT.ACM.0_2_US912833KV18_0_,ALL.CM_INSTRUMENT.MPP.US912833KV18"	ACM=0_2_US912833KV18_0_|MPP=US912833KV18	US912833KV18	0	S 0.00 05/19	STRIPS	62	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833KV18				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19900515	2	USD	0	20170724	EUR	912833KV1	1
T345	T345	"ALL.CM_INSTRUMENT.ACM.0_2_US912833KZ22_0_,ALL.CM_INSTRUMENT.MPP.US912833KZ22"	ACM=0_2_US912833KZ22_0_|MPP=US912833KZ22	US912833KZ22	0	S ZERO 05/20	USA	49	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833KZ22				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19900515	2	USD	0	20170724	US	912833KZ2	1
T346	T346	"ALL.CM_INSTRUMENT.ACM.0_2_US912833LC28_0_,ALL.CM_INSTRUMENT.MPP.US912833LC28"	ACM=0_2_US912833LC28_0_|MPP=US912833LC28	US912833LC28	0	S 0.00 02/21	STRIPS	62	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833LC28				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19910215	2	USD	0	20170724	EUR	912833LC2	1
T347	T347	"ALL.CM_INSTRUMENT.ACM.0_2_US912833LW81_0_,ALL.CM_INSTRUMENT.MPP.US912833LW81"	ACM=0_2_US912833LW81_0_|MPP=US912833LW81	US912833LW81	0	S 0.00 08/25	STRIPS	62	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833LW81				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19950815	2	USD	0	20170724	EUR	912833LW8	1
C395	C395	"ALL.CM_INSTRUMENT.ACM.0_2_XS0096874671_0_,ALL.CM_INSTRUMENT.MPP.XS0096874671"	ACM=0_2_XS0096874671_0_|MPP=XS0096874671	XS0096874671	0	PRUFIN5 7/8 05/29	UNKN	48	Financial		0	2	Cash	40	Open		PRUFIN5	2	Cash	0.01	EC1247112				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19990511	9	GBP	0	20170724	GB	EC1247112	1
C378	C378	ALL.CM_INSTRUMENT.ACM.0_2_XS0138038624_0_	ACM=0_2_XS0138038624_0_	XS0138038624	0	KFW 5.75 06/07/32	KFW	17	Financial		0	2	Cash	40	Open		KFW	2	Cash	0.01	COEC4819321				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20011116	9	GBP	0	20170724	DE	EC4819321	1
E1	E1	"ALL.CM_INSTRUMENT.AFPM.0_2_AU000000AMP6_0_,ALL.CM_INSTRUMENT.MPP.AU000000AMP6_XASX,ALL.CM_INSTRUMENT.SDS.0_2_AU000000AMP6_0_"	AFPM=0_2_AU000000AMP6_0_|MPP=AU000000AMP6_XASX|SDS=0_2_AU000000AMP6_0_	AU000000AMP6	16	AMP AU	AMP		UNKN		0	13	Equity	40	Open		AMP	0	Undefined	1	AU000000AMP6				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	4	AUD	0	20170724	AU	AU000000AMP6	2
T27	T27	"ALL.CM_INSTRUMENT.MPP.AU0000XCLWE2,ALL.CM_INSTRUMENT.AFPM.0_2_AU0000XCLWE2_0_"	MPP=AU0000XCLWE2|AFPM=0_2_AU0000XCLWE2_0_	AU0000XCLWE2	0	ACGB 4.0 08/20/20	AUSTRALIAN INDEX LINKED	2	Government		0	2	Cash	40	Open		ACGB	2	Cash	0.01	COGG7281882				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19961014	4	AUD	0	20170724	AU	GG7281882	1
T30	T30	ALL.CM_INSTRUMENT.AFPM.0_2_AU300TB01208_0_	AFPM=0_2_AU300TB01208_0_	AU300TB01208	0	ACGB 6.0 02/15/17	AUSTRALIAN GOVERNMENT	3	Government		0	2	Cash	40	Open		ACGB	2	Cash	0.01	COED4972490				<ValidationErr><ValidationWarn>	0	0	0	20170215	128	20040610	4	AUD	0	20170724	AU	ED4972490	1
T31	T31	"ALL.CM_INSTRUMENT.AFPM.0_2_AU300TB01224_0_,ALL.CM_INSTRUMENT.MPP.AU300TB01224"	AFPM=0_2_AU300TB01224_0_|MPP=AU300TB01224	AU300TB01224	0	ACGB 5.25 03/15/19	AUSTRALIAN GOVERNMENT	3	Government		0	2	Cash	40	Open		ACGB	2	Cash	0.01	COEF2442525				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20060119	4	AUD	0	20170724	AU	EF2442525	1
E22	E22	"ALL.CM_INSTRUMENT.AFPM.0_2_BM9021241064_0_,ALL.CM_INSTRUMENT.MPP.BM9021241064_XNYS"	AFPM=0_2_BM9021241064_0_|MPP=BM9021241064_XNYS	BM9021241064	16	TYC US	TYCO INTERNATIONAL LTD.		UNKN		0	13	Equity	40	Open		TYC	0	Undefined	1	BM9021241064				<ValidationErr><ValidationWarn>	0	0	0	0	16	19890301	2	USD	0	20170724	US	BM9021241064	2
E4	E4	"ALL.CM_INSTRUMENT.AFPM.0_2_CA0679011084_0_,ALL.CM_INSTRUMENT.MPP.CA0679011084_XTSE,ALL.CM_INSTRUMENT.SDS.0_2_CA0679011084_0_"	AFPM=0_2_CA0679011084_0_|MPP=CA0679011084_XTSE|SDS=0_2_CA0679011084_0_	CA0679011084	16	ABX CN	BARRICK GOLD CORP		UNKN		0	13	Equity	40	Open		ABX	0	Undefined	1	CA0679011084				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	5	CAD	0	20170724	CA	CA0679011084	2
E7	E7	"ALL.CM_INSTRUMENT.AFPM.0_2_DE000000ALV0_0_,ALL.CM_INSTRUMENT.MPP.DE000000ALV0_XETR"	AFPM=0_2_DE000000ALV0_0_|MPP=DE000000ALV0_XETR	DE000000ALV0	16	ALV GR	ALLIANZ AG		UNKN		0	13	Equity	40	Open		ALV	0	Undefined	1	DE000000ALV0				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	1	EUR	0	20170724	DE	DE000000ALV0	2
C204	C204	ALL.CM_INSTRUMENT.MPP.US345370BZ25	MPP=US345370BZ25	US345370BZ25	0	F 6.375 02/29	UNKN	48	"Consumer, Cyclical"		0	2	Cash	40	Open		F	2	Cash	0.01	US345370BZ25				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19990209	2	USD	0	20170724	US	345370BZ2	1
C43	C43	"ALL.CM_INSTRUMENT.AFPM.0_2_DE0001040384_0_,ALL.CM_INSTRUMENT.MPP.DE0001040384"	AFPM=0_2_DE0001040384_0_|MPP=DE0001040384	DE0001040384	0	BADWUR 3.5 01/14/15	LAND BADEN-WUERTTEMBERG	12	Government		0	2	Cash	40	Open		BADWUR	2	Cash	0.01	COED7687582				<ValidationErr><ValidationWarn>	0	0	0	20150114	128	20050114	1	EUR	0	20170724	DE	ED7687582	1
E8	E8	"ALL.CM_INSTRUMENT.AFPM.0_2_GB0000044551_0_,ALL.CM_INSTRUMENT.MPP.GB0000044551_XLON"	AFPM=0_2_GB0000044551_0_|MPP=GB0000044551_XLON	GB0000044551	16	ANL LN	ABBEY NATIONAL PLC		UNKN		0	13	Equity	40	Open		ANL	0	Undefined	1	GB0000044551				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	9	GBP	0	20170724	GB	GB0000044551	2
C375	C375	"ALL.CM_INSTRUMENT.AFPM.0_2_GB0004494216_0_,ALL.CM_INSTRUMENT.MPP.GB0004494216"	AFPM=0_2_GB0004494216_0_|MPP=GB0004494216	GB0004494216	0	QHEL 12.75 09/15	UNKN	48	Utilities		0	2	Cash	40	Open		QHEL	2	Cash	0.01	GB0004494216				<ValidationErr><ValidationWarn>	0	0	0	20150913	128	19820908	9	GBP	0	20170724	CA	GB0004494216	2
T137	T137	"ALL.CM_INSTRUMENT.AFPM.0_2_GB0009081828_0_,ALL.CM_INSTRUMENT.MPP.GB0009081828"	AFPM=0_2_GB0009081828_0_|MPP=GB0009081828	GB0009081828	0	UKTI 2.5 04/16/20	United Kingdom	30	Government		0	2	Cash	40	Open		UKTI	2	Cash	0.01	COZZ2021199				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19831012	9	GBP	0	20170724	GB	ZZ2021199	1
E10	E10	"ALL.CM_INSTRUMENT.AFPM.0_2_GB0030559776_0_,ALL.CM_INSTRUMENT.MPP.GB0030559776_XLON"	AFPM=0_2_GB0030559776_0_|MPP=GB0030559776_XLON	GB0030559776	16	FP LN	FRIENDS PROVIDENT PLC		UNKN		0	13	Equity	40	Open		FP	0	Undefined	1	GB0030559776				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	9	GBP	0	20170724	GB	GB0030559776	2
E11	E11	"ALL.CM_INSTRUMENT.AFPM.0_2_IT0000062072_0_,ALL.CM_INSTRUMENT.MPP.IT0000062072_MTAA,ALL.CM_INSTRUMENT.SDS.0_2_IT0000062072_0_"	AFPM=0_2_IT0000062072_0_|MPP=IT0000062072_MTAA|SDS=0_2_IT0000062072_0_	IT0000062072	16	G IM	ASSICURAZIONI GENERALI SPA		UNKN		0	13	Equity	40	Open		G	0	Undefined	1	IT0000062072				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	1	EUR	0	20170724	IT	IT0000062072	2
T228	T228	"ALL.CM_INSTRUMENT.AFPM.0_2_US900123AL40_0_,ALL.CM_INSTRUMENT.MPP.US900123AL40"	AFPM=0_2_US900123AL40_0_|MPP=US900123AL40	US900123AL40	0	TURKEY 11.87 01/15/30	REPUBLIC OF TURKEY	59	Government		0	2	Cash	40	Open		TURKEY	2	Cash	0.01	COEC2149440				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20000118	2	USD	0	20170724	TR	900123AL4	1
T263	T263	"ALL.CM_INSTRUMENT.AFPM.0_2_US912810FH69_0_,ALL.CM_INSTRUMENT.MPP.US912810FH69"	AFPM=0_2_US912810FH69_0_|MPP=US912810FH69	US912810FH69	0	TII 3.875 04/15/29	TSY INFL IX N/B	61	Government		0	2	Cash	40	Open		TII	2	Cash	0.01	GV912810FH6				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19990415	2	USD	0	20170724	US	912810FH6	1
C386	C386	"ALL.CM_INSTRUMENT.AFPM.0_2_USN7637QAC70_0_,ALL.CM_INSTRUMENT.MPP.USN7637QAC70"	AFPM=0_2_USN7637QAC70_0_|MPP=USN7637QAC70	USN7637QAC70	0	KPN 8.375 OCT30	UNKN	48	Communications		0	2	Cash	40	Open		KPN	2	Cash	0.01	USN7637QAC70				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20000927	2	USD	0	20170724	NL	N7637QAC7	1
C349	C349	ALL.CM_INSTRUMENT.AFPM.0_2_USP78628AE70_0_	AFPM=0_2_USP78628AE70_0_	USP78628AE70	0	PEMEX 9.500 09/27	USA	49	Energy		0	2	Cash	40	Open		PEMEX	2	Cash	0.01	USP78628AE70				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19970918	2	USD	0	20170724	MX	TT3354392	1
C350	C350	"ALL.CM_INSTRUMENT.AFPM.0_2_USY72570AK34_0_,ALL.CM_INSTRUMENT.MPP.USY72570AK34"	AFPM=0_2_USY72570AK34_0_|MPP=USY72570AK34	USY72570AK34	0	RILIN 8.25 01/15/27	UNKN	48	Energy		0	2	Cash	40	Open		RILIN	2	Cash	0.01	COTT3306319				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19970116	2	USD	0	20170724	IN	TT3306319	1
E2	E2	ALL.CM_INSTRUMENT.MPP.AU000000WESF_XASX	MPP=AU000000WESF_XASX	AU000000WESF	16	WESF AU	WESFARMERS LIMITED		CORP		0	13	Equity	40	Open		WESF	0	Undefined	1	AU000000WESF				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	4	AUD	0	20170724	AU	AU000000WESF	2
T192	T192	ALL.CM_INSTRUMENT.MPP.JP1120151848	MPP=JP1120151848	JP1120151848	0	JBI15 1.4 03/10/18	JAPAN GOVT CPI LINKED	39	Government		0	2	Cash	40	Open		JBI15	2	Cash	0.01	EH2960217				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20080410	3	JPY	0	20170724	JP	JP1120151848	2
T28	T28	ALL.CM_INSTRUMENT.MPP.AU0000XCLWI3	MPP=AU0000XCLWI3	AU0000XCLWI3	0	ACGB 6.25 04/15/15	AUSTRALIAN GOVERNMENT	3	Government		0	2	Cash	40	Open		ACGB	2	Cash	0.01	COEC5752497				<ValidationErr><ValidationWarn>	0	0	0	20150415	128	20020530	4	AUD	0	20170724	AU	EC5752497	1
C29	C29	ALL.CM_INSTRUMENT.MPP.AU000QT40341	MPP=AU000QT40341	AU000QT40341	0	QTC GG 6% JUN-21	QUEENSLAND TREASURY CORP	4	Government		0	2	Cash	40	Open		QTC	2	Cash	0.01	GG7397811				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19980427	4	AUD	0	20170724	AU	AU000QT40341	2
FBA2020BAH0	FBA2020BAH0	ALL.CM_INSTRUMENT.MPP.BAH0	MPP=BAH0		16	BAH0					0	4	Future	40	Open		BAH0	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20200318	20200617	20170724	16	0	5	CAD	0	20170724	CA	BAH0	4
FBA2021BAH1	FBA2021BAH1	ALL.CM_INSTRUMENT.MPP.BAH1	MPP=BAH1		16	BAH1					0	4	Future	40	Open		BAH1	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20210317	20210616	20170724	16	0	5	CAD	0	20170724	CA	BAH1	4
FBA2022BAH2	FBA2022BAH2	ALL.CM_INSTRUMENT.MPP.BAH2	MPP=BAH2		16	BAH2					0	4	Future	40	Open		BAH2	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20220316	20220615	20170724	16	0	5	CAD	0	20170724	CA	BAH2	4
FBA2023BAH3	FBA2023BAH3	ALL.CM_INSTRUMENT.MPP.BAH3	MPP=BAH3		16	BAH3					0	4	Future	40	Open		BAH3	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20230315	20230621	20170724	16	0	5	CAD	0	20170724	CA	BAH3	4
FBA2025BAH5	FBA2025BAH5	ALL.CM_INSTRUMENT.MPP.BAH5	MPP=BAH5		16	BAH5					0	4	Future	40	Open		BAH5	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20250319	20250618	20170724	16	0	5	CAD	0	20170724	CA	BAH5	4
FBA2016BAH6	FBA2016BAH6	ALL.CM_INSTRUMENT.MPP.BAH6	MPP=BAH6		16	BAH6					0	4	Future	40	Open		BAH6	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20160316	20160615	20170724	16	0	5	CAD	0	20170724	CA	BAH6	4
FBA2017BAH7	FBA2017BAH7	ALL.CM_INSTRUMENT.MPP.BAH7	MPP=BAH7		16	BAH7					0	4	Future	40	Open		BAH7	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20170315	20170621	20170724	16	0	5	CAD	0	20170724	CA	BAH7	4
FBA2018BAH8	FBA2018BAH8	ALL.CM_INSTRUMENT.MPP.BAH8	MPP=BAH8		16	BAH8					0	4	Future	40	Open		BAH8	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20180321	20180620	20170724	16	0	5	CAD	0	20170724	CA	BAH8	4
FBA2019BAH9	FBA2019BAH9	ALL.CM_INSTRUMENT.MPP.BAH9	MPP=BAH9		16	BAH9					0	4	Future	40	Open		BAH9	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20190320	20190619	20170724	16	0	5	CAD	0	20170724	CA	BAH9	4
FBA2020BAM0	FBA2020BAM0	ALL.CM_INSTRUMENT.MPP.BAM0	MPP=BAM0		16	BAM0					0	4	Future	40	Open		BAM0	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20200617	20200916	20170724	16	0	5	CAD	0	20170724	CA	BAM0	4
FBA2021BAM1	FBA2021BAM1	ALL.CM_INSTRUMENT.MPP.BAM1	MPP=BAM1		16	BAM1					0	4	Future	40	Open		BAM1	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20210616	20210915	20170724	16	0	5	CAD	0	20170724	CA	BAM1	4
FBA2022BAM2	FBA2022BAM2	ALL.CM_INSTRUMENT.MPP.BAM2	MPP=BAM2		16	BAM2					0	4	Future	40	Open		BAM2	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20220615	20220921	20170724	16	0	5	CAD	0	20170724	CA	BAM2	4
FBA2023BAM3	FBA2023BAM3	ALL.CM_INSTRUMENT.MPP.BAM3	MPP=BAM3		16	BAM3					0	4	Future	40	Open		BAM3	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20230621	20230920	20170724	16	0	5	CAD	0	20170724	CA	BAM3	4
FBA2024BAM4	FBA2024BAM4	ALL.CM_INSTRUMENT.MPP.BAM4	MPP=BAM4		16	BAM4					0	4	Future	40	Open		BAM4	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20240619	20240918	20170724	16	0	5	CAD	0	20170724	CA	BAM4	4
FBA2015BAM5	FBA2015BAM5	ALL.CM_INSTRUMENT.MPP.BAM5	MPP=BAM5		16	BAM5					0	4	Future	40	Open		BAM5	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20150616	20150916	20170724	16	0	5	CAD	0	20170724	CA	BAM5	4
FBA2022BAZ2	FBA2022BAZ2	ALL.CM_INSTRUMENT.MPP.BAZ2	MPP=BAZ2		16	BAZ2					0	4	Future	40	Open		BAZ2	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20221221	20230315	20170724	16	0	5	CAD	0	20170724	CA	BAZ2	4
FBA2016BAM6	FBA2016BAM6	ALL.CM_INSTRUMENT.MPP.BAM6	MPP=BAM6		16	BAM6					0	4	Future	40	Open		BAM6	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20160615	20160921	20170724	16	0	5	CAD	0	20170724	CA	BAM6	4
FBA2017BAM7	FBA2017BAM7	ALL.CM_INSTRUMENT.MPP.BAM7	MPP=BAM7		16	BAM7					0	4	Future	40	Open		BAM7	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20170621	20170920	20170724	16	0	5	CAD	0	20170724	CA	BAM7	4
FBA2018BAM8	FBA2018BAM8	ALL.CM_INSTRUMENT.MPP.BAM8	MPP=BAM8		16	BAM8					0	4	Future	40	Open		BAM8	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20180620	20180919	20170724	16	0	5	CAD	0	20170724	CA	BAM8	4
FBA2019BAM9	FBA2019BAM9	ALL.CM_INSTRUMENT.MPP.BAM9	MPP=BAM9		16	BAM9					0	4	Future	40	Open		BAM9	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20190619	20190918	20170724	16	0	5	CAD	0	20170724	CA	BAM9	4
FBA2020BAU0	FBA2020BAU0	ALL.CM_INSTRUMENT.MPP.BAU0	MPP=BAU0		16	BAU0					0	4	Future	40	Open		BAU0	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20200916	20201216	20170724	16	0	5	CAD	0	20170724	CA	BAU0	4
FBA2021BAU1	FBA2021BAU1	ALL.CM_INSTRUMENT.MPP.BAU1	MPP=BAU1		16	BAU1					0	4	Future	40	Open		BAU1	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20210915	20211215	20170724	16	0	5	CAD	0	20170724	CA	BAU1	4
FBA2022BAU2	FBA2022BAU2	ALL.CM_INSTRUMENT.MPP.BAU2	MPP=BAU2		16	BAU2					0	4	Future	40	Open		BAU2	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20220921	20221221	20170724	16	0	5	CAD	0	20170724	CA	BAU2	4
FBA2023BAU3	FBA2023BAU3	ALL.CM_INSTRUMENT.MPP.BAU3	MPP=BAU3		16	BAU3					0	4	Future	40	Open		BAU3	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20230920	20231220	20170724	16	0	5	CAD	0	20170724	CA	BAU3	4
C45	C45	ALL.CM_INSTRUMENT.MPP.DE0001076594	MPP=DE0001076594	DE0001076594	0	BRABUR 4.0 10/24/16	LAND BRANDENBURG	14	Government		0	2	Cash	40	Open		BRABUR	2	Cash	0.01	COEF7758156				<ValidationErr><ValidationWarn>	0	0	0	20161024	128	20061024	1	EUR	0	20170724	DE	EF7758156	1
FBA2015BAU5	FBA2015BAU5	ALL.CM_INSTRUMENT.MPP.BAU5	MPP=BAU5		16	BAU5					0	4	Future	40	Open		BAU5	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20150916	20151216	20170724	16	0	5	CAD	0	20170724	CA	BAU5	4
FBA2016BAU6	FBA2016BAU6	ALL.CM_INSTRUMENT.MPP.BAU6	MPP=BAU6		16	BAU6					0	4	Future	40	Open		BAU6	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20160921	20161221	20170724	16	0	5	CAD	0	20170724	CA	BAU6	4
FBA2017BAU7	FBA2017BAU7	ALL.CM_INSTRUMENT.MPP.BAU7	MPP=BAU7		16	BAU7					0	4	Future	40	Open		BAU7	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20170920	20171220	20170724	16	0	5	CAD	0	20170724	CA	BAU7	4
FBA2018BAU8	FBA2018BAU8	ALL.CM_INSTRUMENT.MPP.BAU8	MPP=BAU8		16	BAU8					0	4	Future	40	Open		BAU8	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20180919	20181219	20170724	16	0	5	CAD	0	20170724	CA	BAU8	4
FBA2019BAU9	FBA2019BAU9	ALL.CM_INSTRUMENT.MPP.BAU9	MPP=BAU9		16	BAU9					0	4	Future	40	Open		BAU9	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20190918	20191218	20170724	16	0	5	CAD	0	20170724	CA	BAU9	4
FBA2020BAZ0	FBA2020BAZ0	ALL.CM_INSTRUMENT.MPP.BAZ0	MPP=BAZ0		16	BAZ0					0	4	Future	40	Open		BAZ0	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20201216	20210317	20170724	16	0	5	CAD	0	20170724	CA	BAZ0	4
FBA2021BAZ1	FBA2021BAZ1	ALL.CM_INSTRUMENT.MPP.BAZ1	MPP=BAZ1		16	BAZ1					0	4	Future	40	Open		BAZ1	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20211215	20220316	20170724	16	0	5	CAD	0	20170724	CA	BAZ1	4
FBA2023BAZ3	FBA2023BAZ3	ALL.CM_INSTRUMENT.MPP.BAZ3	MPP=BAZ3		16	BAZ3					0	4	Future	40	Open		BAZ3	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20231220	20240320	20170724	16	0	5	CAD	0	20170724	CA	BAZ3	4
FBA2024BAZ4	FBA2024BAZ4	ALL.CM_INSTRUMENT.MPP.BAZ4	MPP=BAZ4		16	BAZ4					0	4	Future	40	Open		BAZ4	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20241218	20250319	20170724	16	0	5	CAD	0	20170724	CA	BAZ4	4
FBA2015BAZ5	FBA2015BAZ5	ALL.CM_INSTRUMENT.MPP.BAZ5	MPP=BAZ5		16	BAZ5					0	4	Future	40	Open		BAZ5	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20151216	20160316	20170724	16	0	5	CAD	0	20170724	CA	BAZ5	4
FBA2016BAZ6	FBA2016BAZ6	ALL.CM_INSTRUMENT.MPP.BAZ6	MPP=BAZ6		16	BAZ6					0	4	Future	40	Open		BAZ6	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20161221	20170315	20170724	16	0	5	CAD	0	20170724	CA	BAZ6	4
FBA2017BAZ7	FBA2017BAZ7	ALL.CM_INSTRUMENT.MPP.BAZ7	MPP=BAZ7		16	BAZ7					0	4	Future	40	Open		BAZ7	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20171220	20180321	20170724	16	0	5	CAD	0	20170724	CA	BAZ7	4
FBA2018BAZ8	FBA2018BAZ8	ALL.CM_INSTRUMENT.MPP.BAZ8	MPP=BAZ8		16	BAZ8					0	4	Future	40	Open		BAZ8	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20181219	20190320	20170724	16	0	5	CAD	0	20170724	CA	BAZ8	4
FBA2019BAZ9	FBA2019BAZ9	ALL.CM_INSTRUMENT.MPP.BAZ9	MPP=BAZ9		16	BAZ9					0	4	Future	40	Open		BAZ9	4	Future	0.01					<ValidationErr><ValidationWarn>	0	20191218	20200318	20170724	16	0	5	CAD	0	20170724	CA	BAZ9	4
E3	E3	ALL.CM_INSTRUMENT.MPP.BE0003637486_XBRU	MPP=BE0003637486_XBRU	BE0003637486	16	ETLP VX	ELECTRABEL		UNKN		0	13	Equity	40	Open		ETLP	0	Undefined	1	BE0003637486				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	1	EUR	0	20170724	BE	BE0003637486	2
T34	T34	ALL.CM_INSTRUMENT.MPP.BE0008050966	MPP=BE0008050966	BE0008050966	0	OLOR ZER 03/28/15	BELGIUM OLO PRINCIPAL	6	Government		0	2	Cash	40	Open		OLOR	2	Cash	0.01	COGG7369729				<ValidationErr><ValidationWarn>	0	0	0	20150328	128	19980202	1	EUR	0	20170724	BE	GG7369729	1
T35	T35	ALL.CM_INSTRUMENT.MPP.CA135087UL60	MPP=CA135087UL60	CA135087UL60	0	CAN 4 1/4 12/01/21	CANADA-GOV'T REAL RETURN	7	Government		0	2	Cash	40	Open		CAN	2	Cash	0.01	CA135087UL60				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19911210	5	CAD	0	20170724	CA	CA135087UL60	2
T36	T36	ALL.CM_INSTRUMENT.MPP.CA135087VH40	MPP=CA135087VH40	CA135087VH40	0	CAN 9.00 06/25	CANADIAN GOVERNMENT	8	Government		0	2	Cash	40	Open		CAN	2	Cash	0.01	CA135087VH40				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	19940802	5	CAD	0	20170724	CA	135087VH4	1
T38	T38	ALL.CM_INSTRUMENT.MPP.CA135087VS05	MPP=CA135087VS05	CA135087VS05	0	CAN 4 1/4 12/01/26	CANADA-GOV'T REAL RETURN	7	Government		0	2	Cash	40	Open		CAN	2	Cash	0.01	CA135087VS05				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19951207	5	CAD	0	20170724	CA	CA135087VS05	2
T37	T37	ALL.CM_INSTRUMENT.MPP.CA135087VW17	MPP=CA135087VW17	CA135087VW17	0	CAN 8 06/01/27	Canada	9	Government		0	2	Cash	40	Open		CAN	2	Cash	0.01	CA135087VW17				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19960501	5	CAD	0	20170724	CA	CA135087VW17	2
T41	T41	ALL.CM_INSTRUMENT.MPP.CA135087WL43	MPP=CA135087WL43	CA135087WL43	0	CAN 5.75 06/01/29	CANADIAN GOVERNMENT	8	Government		0	2	Cash	40	Open		CAN	2	Cash	0.01	COCC0020322				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19980202	5	CAD	0	20170724	CA	135087WL4	1
T39	T39	ALL.CM_INSTRUMENT.MPP.CA135087XG49	MPP=CA135087XG49	CA135087XG49	0	CAN 5.750 06/33	CANADIAN GOVERNMENT	8	Government		0	2	Cash	40	Open		CAN	2	Cash	0.01	CA135087XG49				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20011015	5	CAD	0	20170724	CA	135087XG4	1
